"","tract","year","ped_cyc","crashes","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident"
"10224","17031660700","2016","no",75,15,0,3,5,7
"10225","17031660700","2016","yes",4,4,0,0,3,1
"10226","17031660700","2017","no",77,24,0,4,14,6
"10227","17031660700","2017","yes",8,8,0,2,4,2
"10228","17031660800","2009","no",109,38,1,3,17,18
"10229","17031660800","2009","yes",5,5,0,0,4,1
"10230","17031660800","2010","no",107,36,0,1,21,14
"10231","17031660800","2010","yes",15,15,0,0,8,7
"10232","17031660800","2011","no",106,16,0,2,5,9
"10233","17031660800","2011","yes",5,6,0,1,4,1
"10234","17031660800","2012","no",86,26,0,3,15,8
"10235","17031660800","2012","yes",9,9,0,1,3,5
"10236","17031660800","2013","no",84,10,0,1,5,4
"10237","17031660800","2013","yes",3,3,0,0,2,1
"10238","17031660800","2014","no",97,12,0,0,3,9
"10239","17031660800","2014","yes",2,2,0,0,1,1
"10240","17031660800","2015","no",115,12,0,2,6,4
"10241","17031660800","2015","yes",7,8,0,1,7,0
"10242","17031660800","2016","no",113,10,0,1,3,6
"10243","17031660800","2016","yes",6,6,0,1,3,2
"10244","17031660800","2017","no",124,15,0,3,7,5
"10245","17031660800","2017","yes",7,7,0,1,4,2
"10246","17031660900","2009","no",135,35,0,2,15,18
"10247","17031660900","2009","yes",12,11,0,1,4,6
"10248","17031660900","2010","no",152,40,0,2,22,16
"10249","17031660900","2010","yes",12,12,0,0,9,3
"10250","17031660900","2011","no",144,32,0,4,13,15
"10251","17031660900","2011","yes",2,2,0,0,2,0
"10252","17031660900","2012","no",140,32,0,5,10,17
"10253","17031660900","2012","yes",13,13,0,3,4,6
"10254","17031660900","2013","no",106,20,0,2,13,5
"10255","17031660900","2013","yes",7,7,0,0,5,2
"10256","17031660900","2014","no",149,27,0,2,18,7
"10257","17031660900","2014","yes",6,6,0,0,5,1
"10258","17031660900","2015","no",168,31,1,5,14,12
"10259","17031660900","2015","yes",12,10,0,5,5,0
"10260","17031660900","2016","no",177,19,0,1,13,5
"10261","17031660900","2016","yes",10,10,1,2,5,3
"10262","17031660900","2017","no",164,28,0,7,13,8
"10263","17031660900","2017","yes",18,18,0,2,11,5
"10264","17031661000","2009","no",180,38,0,3,17,18
"10265","17031661000","2009","yes",11,12,0,4,3,5
"10266","17031661000","2010","no",170,55,0,3,25,27
"10267","17031661000","2010","yes",11,11,0,2,6,3
"10268","17031661000","2011","no",179,36,1,5,15,16
"10269","17031661000","2011","yes",5,5,0,1,4,0
"10270","17031661000","2012","no",166,45,0,1,21,23
"10271","17031661000","2012","yes",15,13,0,3,8,2
"10272","17031661000","2013","no",142,26,0,4,9,13
"10273","17031661000","2013","yes",14,13,0,0,8,5
"10274","17031661000","2014","no",174,49,1,3,31,15
"10275","17031661000","2014","yes",11,10,0,1,6,3
"10276","17031661000","2015","no",203,46,0,7,22,17
"10277","17031661000","2015","yes",15,14,0,4,7,3
"10278","17031661000","2016","no",188,41,0,2,24,15
"10279","17031661000","2016","yes",10,11,0,3,2,6
"10280","17031661000","2017","no",176,43,0,5,25,13
"10281","17031661000","2017","yes",12,12,0,1,5,6
"10282","17031661100","2009","no",71,13,0,0,9,4
"10283","17031661100","2009","yes",3,3,0,1,2,0
"10284","17031661100","2010","no",74,14,0,0,5,9
"10285","17031661100","2010","yes",3,3,0,2,0,1
"10286","17031661100","2011","no",71,15,0,0,13,2
"10287","17031661100","2011","yes",1,1,0,0,1,0
"10288","17031661100","2012","no",61,12,0,1,6,5
"10289","17031661100","2012","yes",4,3,0,0,3,0
"10290","17031661100","2013","no",66,8,0,0,2,6
"10291","17031661100","2013","yes",3,3,0,0,1,2
"10292","17031661100","2014","no",71,9,0,0,6,3
"10293","17031661100","2014","yes",5,4,0,0,2,2
"10294","17031661100","2015","no",100,21,0,3,14,4
"10295","17031661100","2015","yes",3,3,0,0,2,1
"10296","17031661100","2016","no",92,16,0,4,8,4
"10297","17031661100","2016","yes",3,2,1,0,2,0
"10298","17031661100","2017","no",99,6,0,1,3,2
"10299","17031661100","2017","yes",1,1,0,0,1,0
"10300","17031670100","2009","no",33,6,1,0,4,2
"10301","17031670100","2009","yes",3,4,0,0,3,1
"10302","17031670100","2010","no",32,5,0,0,4,1
"10303","17031670100","2010","yes",2,2,0,0,1,1
"10304","17031670100","2011","no",29,6,1,0,3,3
"10305","17031670100","2011","yes",1,1,0,1,0,0
"10306","17031670100","2012","no",33,11,0,0,8,3
"10307","17031670100","2012","yes",2,2,0,0,2,0
"10308","17031670100","2013","no",30,9,0,0,6,3
"10309","17031670100","2013","yes",2,2,0,1,0,1
"10310","17031670100","2014","no",37,20,0,0,12,8
"10311","17031670100","2014","yes",4,4,0,0,3,1
"10312","17031670100","2015","no",23,9,0,1,6,2
"10313","17031670100","2015","yes",4,4,0,1,2,1
"10314","17031670100","2016","no",43,13,0,0,6,7
"10315","17031670100","2016","yes",1,1,0,0,1,0
"10316","17031670100","2017","no",39,14,0,0,7,7
"10317","17031670100","2017","yes",1,1,0,0,1,0
"10318","17031670200","2009","no",52,26,1,1,17,8
"10319","17031670200","2009","yes",2,2,0,0,2,0
"10320","17031670200","2010","no",35,13,0,0,4,9
"10321","17031670200","2010","yes",2,2,0,0,1,1
"10322","17031670200","2011","no",31,17,0,1,5,11
"10323","17031670200","2012","no",34,5,0,2,1,2
"10324","17031670200","2012","yes",1,1,0,0,1,0
"10325","17031670200","2013","no",22,8,0,0,2,6
"10326","17031670200","2013","yes",2,2,0,0,1,1
"10327","17031670200","2014","no",19,2,0,0,2,0
"10328","17031670200","2014","yes",3,3,0,0,2,1
"10329","17031670200","2015","no",36,14,0,3,4,7
"10330","17031670200","2015","yes",5,5,0,2,2,1
"10331","17031670200","2016","no",48,17,0,1,11,5
"10332","17031670200","2016","yes",5,5,0,0,2,3
"10333","17031670200","2017","no",34,11,0,3,4,4
"10334","17031670200","2017","yes",7,7,0,1,6,0
"10335","17031670200",NA,"no",1,0,0,0,0,0
"10336","17031670300","2009","no",64,20,0,1,4,15
"10337","17031670300","2009","yes",5,5,0,0,2,3
"10338","17031670300","2010","no",62,21,0,3,6,12
"10339","17031670300","2010","yes",6,6,0,2,3,1
"10340","17031670300","2011","no",46,18,0,0,11,7
"10341","17031670300","2011","yes",3,3,0,1,1,1
"10342","17031670300","2012","no",52,17,0,1,8,8
"10343","17031670300","2012","yes",2,1,0,0,0,1
"10344","17031670300","2013","no",40,15,0,2,7,6
"10345","17031670300","2013","yes",2,3,0,1,2,0
"10346","17031670300","2014","no",45,9,0,1,1,7
"10347","17031670300","2015","no",46,12,0,0,3,9
"10348","17031670300","2015","yes",5,6,0,1,2,3
"10349","17031670300","2016","no",40,17,0,0,11,6
"10350","17031670300","2016","yes",2,2,0,1,0,1
"10351","17031670300","2017","no",48,22,0,3,10,9
"10352","17031670300","2017","yes",3,2,0,0,1,1
"10353","17031670400","2009","no",27,5,0,0,5,0
"10354","17031670400","2009","yes",4,4,0,1,3,0
"10355","17031670400","2010","no",37,10,0,0,2,8
"10356","17031670400","2010","yes",2,2,0,0,2,0
"10357","17031670400","2011","no",22,3,0,0,1,2
"10358","17031670400","2011","yes",2,2,0,0,1,1
"10359","17031670400","2012","no",21,7,0,0,4,3
"10360","17031670400","2012","yes",5,5,0,0,2,3
"10361","17031670400","2013","no",22,8,0,1,5,2
"10362","17031670400","2014","no",26,4,1,2,1,1
"10363","17031670400","2014","yes",3,4,0,0,3,1
"10364","17031670400","2015","no",34,10,0,3,2,5
"10365","17031670400","2015","yes",3,2,1,0,2,0
"10366","17031670400","2016","no",36,7,0,2,1,4
"10367","17031670400","2016","yes",1,1,0,1,0,0
"10368","17031670400","2017","no",33,6,0,2,4,0
"10369","17031670400","2017","yes",3,3,0,1,2,0
"10370","17031670500","2009","no",71,37,0,5,27,5
"10371","17031670500","2009","yes",2,2,0,0,1,1
"10372","17031670500","2010","no",70,25,0,4,10,11
"10373","17031670500","2010","yes",3,3,0,0,1,2
"10374","17031670500","2011","no",59,17,0,2,7,8
"10375","17031670500","2011","yes",3,3,0,1,0,2
"10376","17031670500","2012","no",33,27,1,11,12,4
"10377","17031670500","2012","yes",4,4,0,0,0,4
"10378","17031670500","2013","no",57,22,0,5,10,7
"10379","17031670500","2013","yes",2,3,0,0,2,1
"10380","17031670500","2014","no",69,23,0,4,11,8
"10381","17031670500","2014","yes",3,3,0,0,2,1
"10382","17031670500","2015","no",65,20,0,6,4,10
"10383","17031670500","2016","no",65,27,0,5,14,8
"10384","17031670500","2016","yes",5,5,0,2,3,0
"10385","17031670500","2017","no",60,14,0,0,4,10
"10386","17031670500","2017","yes",4,4,0,2,1,1
"10387","17031670600","2009","no",31,6,0,0,2,4
"10388","17031670600","2009","yes",4,4,0,0,3,1
"10389","17031670600","2010","no",44,8,0,0,3,5
"10390","17031670600","2010","yes",5,5,0,0,3,2
"10391","17031670600","2011","no",42,15,0,1,8,6
"10392","17031670600","2011","yes",2,2,0,0,2,0
"10393","17031670600","2012","no",16,7,0,0,6,1
"10394","17031670600","2012","yes",1,1,0,0,0,1
"10395","17031670600","2013","no",25,1,0,1,0,0
"10396","17031670600","2013","yes",1,1,0,0,1,0
"10397","17031670600","2014","no",26,11,0,0,8,3
"10398","17031670600","2014","yes",3,3,0,0,2,1
"10399","17031670600","2015","no",29,6,0,0,3,3
"10400","17031670600","2015","yes",2,2,0,1,1,0
"10401","17031670600","2016","no",38,8,0,2,2,4
"10402","17031670600","2016","yes",1,1,0,0,0,1
"10403","17031670600","2017","no",30,5,0,0,3,2
"10404","17031670600","2017","yes",2,2,0,0,2,0
"10405","17031670700","2009","no",87,34,2,2,17,15
"10406","17031670700","2009","yes",8,8,0,1,2,5
"10407","17031670700","2010","no",66,14,0,0,7,7
"10408","17031670700","2010","yes",11,12,0,4,6,2
"10409","17031670700","2011","no",83,23,0,2,8,13
"10410","17031670700","2011","yes",11,12,0,1,9,2
"10411","17031670700","2012","no",66,36,0,6,17,13
"10412","17031670700","2012","yes",4,5,0,1,2,2
"10413","17031670700","2013","no",63,20,0,2,6,12
"10414","17031670700","2013","yes",7,6,0,0,5,1
"10415","17031670700","2014","no",65,22,0,6,6,10
"10416","17031670700","2014","yes",7,6,1,2,3,1
"10417","17031670700","2015","no",74,24,0,5,15,4
"10418","17031670700","2015","yes",7,7,0,1,5,1
"10419","17031670700","2016","no",72,15,0,2,7,6
"10420","17031670700","2016","yes",7,7,0,1,6,0
"10421","17031670700","2017","no",67,22,1,4,9,9
"10422","17031670700","2017","yes",3,3,0,0,1,2
"10423","17031670800","2009","no",45,11,0,0,5,6
"10424","17031670800","2009","yes",2,2,0,0,1,1
"10425","17031670800","2010","no",41,12,0,2,6,4
"10426","17031670800","2010","yes",3,3,0,0,1,2
"10427","17031670800","2011","no",47,13,0,0,6,7
"10428","17031670800","2011","yes",4,5,0,2,2,1
"10429","17031670800","2012","no",36,10,0,1,9,0
"10430","17031670800","2012","yes",1,1,0,0,0,1
"10431","17031670800","2013","no",47,17,0,0,11,6
"10432","17031670800","2013","yes",3,3,0,1,0,2
"10433","17031670800","2014","no",42,6,0,0,2,4
"10434","17031670800","2014","yes",3,3,0,0,3,0
"10435","17031670800","2015","no",44,12,0,3,7,2
"10436","17031670800","2015","yes",2,2,0,0,2,0
"10437","17031670800","2016","no",62,20,0,7,11,2
"10438","17031670800","2016","yes",4,5,0,1,3,1
"10439","17031670800","2017","no",49,20,0,0,12,8
"10440","17031670800","2017","yes",3,3,0,0,3,0
"10441","17031670900","2009","no",20,1,0,0,1,0
"10442","17031670900","2010","no",16,5,0,1,3,1
"10443","17031670900","2011","no",15,2,0,0,1,1
"10444","17031670900","2011","yes",2,2,0,0,1,1
"10445","17031670900","2012","no",23,4,0,0,3,1
"10446","17031670900","2012","yes",1,1,0,0,1,0
"10447","17031670900","2013","no",15,2,0,1,1,0
"10448","17031670900","2013","yes",1,1,0,0,1,0
"10449","17031670900","2014","no",14,3,0,0,0,3
"10450","17031670900","2014","yes",1,2,0,1,1,0
"10451","17031670900","2015","no",18,8,0,1,3,4
"10452","17031670900","2015","yes",2,2,0,1,1,0
"10453","17031670900","2016","no",28,6,0,1,4,1
"10454","17031670900","2016","yes",1,1,0,0,1,0
"10455","17031670900","2017","no",34,6,0,2,2,2
"10456","17031670900","2017","yes",2,3,0,0,3,0
"10457","17031671100","2009","no",18,2,0,1,0,1
"10458","17031671100","2009","yes",1,1,0,0,1,0
"10459","17031671100","2010","no",16,2,0,0,2,0
"10460","17031671100","2010","yes",1,1,0,0,1,0
"10461","17031671100","2011","no",15,3,0,1,1,1
"10462","17031671100","2012","no",7,2,0,0,0,2
"10463","17031671100","2013","no",26,3,0,0,2,1
"10464","17031671100","2013","yes",1,1,0,1,0,0
"10465","17031671100","2014","no",25,5,0,0,5,0
"10466","17031671100","2014","yes",1,1,0,0,1,0
"10467","17031671100","2015","no",28,6,0,2,3,1
"10468","17031671100","2015","yes",1,0,0,0,0,0
"10469","17031671100","2016","no",19,5,0,1,1,3
"10470","17031671100","2016","yes",3,2,1,0,2,0
"10471","17031671100","2017","no",39,5,0,0,1,4
"10472","17031671100","2017","yes",2,2,0,1,1,0
"10473","17031671200","2009","no",42,8,0,0,2,6
"10474","17031671200","2009","yes",7,7,0,3,1,3
"10475","17031671200","2010","no",35,11,0,0,2,9
"10476","17031671200","2010","yes",1,1,0,0,0,1
"10477","17031671200","2011","no",27,13,0,0,6,7
"10478","17031671200","2011","yes",6,5,0,1,2,2
"10479","17031671200","2012","no",35,5,0,1,1,3
"10480","17031671200","2012","yes",8,8,0,2,4,2
"10481","17031671200","2013","no",31,7,0,1,4,2
"10482","17031671200","2013","yes",7,7,0,3,4,0
"10483","17031671200","2014","no",25,9,0,0,2,7
"10484","17031671200","2014","yes",8,8,1,1,4,3
"10485","17031671200","2015","no",37,9,0,0,9,0
"10486","17031671200","2015","yes",6,4,1,0,2,2
"10487","17031671200","2016","no",52,17,0,2,10,5
"10488","17031671200","2016","yes",2,2,0,0,2,0
"10489","17031671200","2017","no",51,5,0,0,4,1
"10490","17031671200","2017","yes",3,3,0,0,2,1
"10491","17031671300","2009","no",37,15,0,6,7,2
"10492","17031671300","2009","yes",3,3,0,0,2,1
"10493","17031671300","2010","no",25,5,0,1,0,4
"10494","17031671300","2010","yes",2,2,0,0,2,0
"10495","17031671300","2011","no",27,5,0,0,2,3
"10496","17031671300","2011","yes",2,2,0,0,2,0
"10497","17031671300","2012","no",18,1,0,0,1,0
"10498","17031671300","2012","yes",2,2,0,0,2,0
"10499","17031671300","2013","no",25,1,0,0,1,0
"10500","17031671300","2013","yes",1,1,0,0,1,0
"10501","17031671300","2014","no",25,6,0,1,3,2
"10502","17031671300","2015","no",33,6,0,0,6,0
"10503","17031671300","2015","yes",5,5,0,1,4,0
"10504","17031671300","2016","no",46,10,0,2,2,6
"10505","17031671300","2017","no",51,12,0,0,7,5
"10506","17031671400","2009","no",55,9,0,0,5,4
"10507","17031671400","2009","yes",4,5,0,0,5,0
"10508","17031671400","2010","no",59,19,1,1,9,9
"10509","17031671400","2010","yes",2,2,0,0,1,1
"10510","17031671400","2011","no",52,20,0,0,4,16
"10511","17031671400","2011","yes",4,4,0,1,2,1
"10512","17031671400","2012","no",23,4,0,0,3,1
"10513","17031671400","2012","yes",2,2,0,0,1,1
"10514","17031671400","2013","no",27,9,0,5,1,3
"10515","17031671400","2013","yes",3,3,0,1,1,1
"10516","17031671400","2014","no",46,10,0,0,5,5
"10517","17031671400","2014","yes",2,2,0,0,1,1
"10518","17031671400","2015","no",37,24,0,3,4,17
"10519","17031671400","2015","yes",1,1,0,0,1,0
"10520","17031671400","2016","no",49,10,0,2,4,4
"10521","17031671400","2016","yes",1,1,0,0,0,1
"10522","17031671400","2017","no",60,15,0,2,10,3
"10523","17031671400","2017","yes",2,2,0,0,2,0
"10524","17031671500","2009","no",146,58,1,4,35,19
"10525","17031671500","2009","yes",10,10,0,4,3,3
"10526","17031671500","2010","no",141,60,0,11,25,24
"10527","17031671500","2010","yes",16,20,0,1,12,7
"10528","17031671500","2011","no",134,56,0,6,22,28
"10529","17031671500","2011","yes",13,13,0,0,7,6
"10530","17031671500","2012","no",110,42,0,0,29,13
"10531","17031671500","2012","yes",6,6,0,2,1,3
"10532","17031671500","2013","no",130,45,2,4,23,18
"10533","17031671500","2013","yes",7,6,0,1,2,3
"10534","17031671500","2014","no",129,48,1,4,28,16
"10535","17031671500","2014","yes",9,8,0,3,3,2
"10536","17031671500","2015","no",132,55,0,4,26,25
"10537","17031671500","2015","yes",16,13,0,4,4,5
"10538","17031671500","2016","no",126,47,0,9,21,17
"10539","17031671500","2016","yes",9,9,1,0,6,3
"10540","17031671500","2017","no",141,53,0,9,28,16
"10541","17031671500","2017","yes",8,8,0,1,6,1
"10542","17031671600","2009","no",87,28,1,1,11,16
"10543","17031671600","2009","yes",1,1,0,1,0,0
"10544","17031671600","2010","no",72,20,0,0,7,13
"10545","17031671600","2010","yes",1,1,0,0,0,1
"10546","17031671600","2011","no",80,24,0,2,15,7
"10547","17031671600","2011","yes",2,2,0,0,2,0
"10548","17031671600","2012","no",56,24,0,1,16,7
"10549","17031671600","2012","yes",2,2,0,0,2,0
"10550","17031671600","2013","no",58,19,0,2,8,9
"10551","17031671600","2013","yes",6,6,0,1,2,3
"10552","17031671600","2014","no",58,11,0,1,3,7
"10553","17031671600","2014","yes",2,2,0,0,1,1
"10554","17031671600","2015","no",66,16,0,1,10,5
"10555","17031671600","2015","yes",3,3,0,1,2,0
"10556","17031671600","2016","no",107,35,0,11,13,11
"10557","17031671600","2016","yes",5,5,0,0,2,3
"10558","17031671600","2017","no",69,18,0,0,11,7
"10559","17031671600","2017","yes",7,6,0,0,5,1
"10560","17031671800","2009","no",46,10,0,2,6,2
"10561","17031671800","2009","yes",3,3,0,0,1,2
"10562","17031671800","2010","no",33,17,0,2,9,6
"10563","17031671800","2010","yes",1,1,0,0,0,1
"10564","17031671800","2011","no",35,19,0,3,7,9
"10565","17031671800","2011","yes",2,2,0,1,0,1
"10566","17031671800","2012","no",19,15,1,4,6,5
"10567","17031671800","2012","yes",3,3,0,1,2,0
"10568","17031671800","2013","no",21,6,0,0,1,5
"10569","17031671800","2013","yes",1,1,0,0,0,1
"10570","17031671800","2014","no",25,8,0,0,2,6
"10571","17031671800","2014","yes",1,1,0,1,0,0
"10572","17031671800","2015","no",30,8,0,3,3,2
"10573","17031671800","2015","yes",2,1,1,0,1,0
"10574","17031671800","2016","no",41,12,0,2,5,5
"10575","17031671800","2017","no",37,13,0,3,5,5
"10576","17031671800","2017","yes",2,2,1,0,0,2
"10577","17031671900","2009","no",15,0,0,0,0,0
"10578","17031671900","2009","yes",1,1,0,1,0,0
"10579","17031671900","2010","no",15,4,0,0,1,3
"10580","17031671900","2010","yes",1,1,0,0,1,0
"10581","17031671900","2011","no",23,1,0,0,1,0
"10582","17031671900","2012","no",9,1,0,0,0,1
"10583","17031671900","2013","no",18,2,0,0,1,1
"10584","17031671900","2014","no",12,3,0,0,3,0
"10585","17031671900","2014","yes",2,2,0,0,2,0
"10586","17031671900","2015","no",33,16,0,4,9,3
"10587","17031671900","2016","no",30,9,0,2,6,1
"10588","17031671900","2017","no",31,16,0,3,11,2
"10589","17031671900","2017","yes",1,1,0,1,0,0
"10590","17031672000","2009","no",116,32,0,5,16,11
"10591","17031672000","2009","yes",6,6,0,0,4,2
"10592","17031672000","2010","no",111,46,0,1,30,15
"10593","17031672000","2010","yes",7,8,1,2,1,5
"10594","17031672000","2011","no",103,28,0,1,11,16
"10595","17031672000","2011","yes",7,7,0,3,2,2
"10596","17031672000","2012","no",96,25,0,2,12,11
"10597","17031672000","2012","yes",1,0,0,0,0,0
"10598","17031672000","2013","no",100,31,0,3,14,14
"10599","17031672000","2013","yes",10,11,0,2,4,5
"10600","17031672000","2014","no",121,31,0,1,17,13
"10601","17031672000","2014","yes",4,5,0,0,4,1
"10602","17031672000","2015","no",115,42,0,3,23,16
"10603","17031672000","2015","yes",10,10,0,3,5,2
"10604","17031672000","2016","no",105,27,0,2,16,9
"10605","17031672000","2016","yes",2,2,0,1,1,0
"10606","17031672000","2017","no",95,26,0,3,16,7
"10607","17031672000","2017","yes",9,13,1,1,11,1
"10608","17031680500","2009","no",27,9,0,2,2,5
"10609","17031680500","2009","yes",4,4,0,1,3,0
"10610","17031680500","2010","no",23,10,4,0,10,0
"10611","17031680500","2010","yes",2,2,0,0,1,1
"10612","17031680500","2011","no",28,14,0,2,8,4
"10613","17031680500","2011","yes",1,1,0,0,0,1
"10614","17031680500","2012","no",23,3,0,0,1,2
"10615","17031680500","2013","no",23,10,0,3,2,5
"10616","17031680500","2013","yes",3,2,1,0,1,1
"10617","17031680500","2014","no",32,9,0,3,2,4
"10618","17031680500","2014","yes",1,1,0,0,0,1
"10619","17031680500","2015","no",41,10,0,3,3,4
"10620","17031680500","2016","no",45,16,0,1,7,8
"10621","17031680500","2016","yes",7,8,0,2,3,3
"10622","17031680500","2017","no",36,8,0,1,5,2
"10623","17031680600","2009","no",36,11,0,0,5,6
"10624","17031680600","2009","yes",2,2,0,0,2,0
"10625","17031680600","2010","no",29,11,0,2,9,0
"10626","17031680600","2010","yes",7,7,0,0,6,1
"10627","17031680600","2011","no",6,8,0,0,6,2
"10628","17031680600","2012","no",17,5,0,2,2,1
"10629","17031680600","2013","no",10,3,0,0,3,0
"10630","17031680600","2014","no",11,5,0,0,0,5
"10631","17031680600","2014","yes",2,2,0,0,2,0
"10632","17031680600","2015","no",40,11,0,0,3,8
"10633","17031680600","2015","yes",1,1,0,0,1,0
"10634","17031680600","2016","no",41,13,0,4,6,3
"10635","17031680600","2016","yes",1,1,0,1,0,0
"10636","17031680600","2017","no",31,11,0,2,2,7
"10637","17031680600","2017","yes",1,1,0,0,1,0
"10638","17031680900","2009","no",167,47,0,9,24,14
"10639","17031680900","2009","yes",9,10,0,2,3,5
"10640","17031680900","2010","no",181,60,1,5,36,19
"10641","17031680900","2010","yes",7,8,0,0,4,4
"10642","17031680900","2011","no",161,64,0,5,28,31
"10643","17031680900","2011","yes",5,8,0,1,6,1
"10644","17031680900","2012","no",185,59,0,4,31,24
